UserId,ItemId,Rating,Timestamp,UserAgeGroup,ItemCategory
USR-0034,RST-0022,4,2025-02-19,36-45,Asian
USR-0002,RST-0005,4,2022-11-20,46-55,Mexican
USR-0070,RST-0006,5,2022-12-07,26-35,Indian
USR-0070,RST-0026,5,2024-05-12,18-25,American
USR-0091,RST-0033,5,2022-04-24,46-55,Mexican
USR-0007,RST-0019,5,2024-11-09,26-35,Asian
USR-0030,RST-0008,,2022-07-24,56+,American
USR-0067,RST-0015,,2025-01-22,26-35,American
USR-0048,RST-0016,2,2022-02-27,56+,Mexican
USR-0062,RST-0046,4,2022-09-29,56+,American
USR-0065,RST-0028,4,2024-09-26,36-45,Asian
USR-0011,RST-0037,4,2024-05-18,26-35,American
USR-0057,RST-0030,3,2022-02-06,36-45,Italian
USR-0048,RST-0032,3,2023-02-22,46-55,American
USR-0003,RST-0021,3,2024-04-12,56+,American
USR-0050,RST-0008,4,2022-12-22,56+,American
USR-0042,RST-0034,2,2025-05-03,56+,Mexican
USR-0028,RST-0027,3,2023-11-20,26-35,Indian
USR-0002,RST-0004,3,2023-03-27,36-45,Italian
USR-0082,RST-0028,,2024-02-28,26-35,Indian
USR-0092,RST-0026,4,2023-03-09,18-25,Asian
USR-0035,RST-0001,4,2024-08-08,18-25,Italian
USR-0079,RST-0033,4,2022-09-19,56+,American
USR-0019,RST-0012,4,2023-04-17,56+,Mexican
USR-0056,RST-0020,3,2024-11-13,56+,Italian
USR-0023,RST-0007,5,2023-02-04,26-35,Indian
USR-0041,RST-0012,,2022-07-28,46-55,Italian
USR-0072,RST-0016,4,2022-12-26,18-25,Mexican
USR-0006,RST-0008,2,2024-11-26,56+,Indian
USR-0009,RST-0006,3,2023-11-11,18-25,Asian
USR-0011,RST-0041,2,2024-02-08,26-35,Italian
USR-0069,RST-0025,5,2022-06-10,36-45,American
USR-0034,RST-0002,3,2024-09-04,18-25,American
USR-0038,RST-0024,3,2024-03-07,46-55,Mexican
USR-0096,RST-0017,5,2025-08-16,36-45,Asian
USR-0049,RST-0030,5,2022-06-15,56+,Mexican
USR-0028,RST-0019,3,2025-03-30,36-45,Mexican
USR-0063,RST-0007,4,2022-11-27,46-55,Indian
USR-0012,RST-0013,3,2022-01-01,56+,Italian
USR-0016,RST-0028,5,2022-09-18,36-45,Italian
USR-0053,RST-0002,4,2025-05-22,18-25,Mexican
USR-0086,RST-0044,4,2024-05-17,46-55,American
USR-0054,RST-0023,4,2022-07-18,18-25,Italian
USR-0032,RST-0036,4,2023-10-16,36-45,Mexican
USR-0060,RST-0041,4,2025-01-29,56+,Indian
USR-0055,RST-0035,,2022-12-10,26-35,Mexican
USR-0030,RST-0029,4,2024-01-09,36-45,Asian
USR-0015,RST-0038,3,2022-05-27,56+,Asian
USR-0086,RST-0018,4,2024-08-12,36-45,American
USR-0012,RST-0003,3,2024-10-06,18-25,American
USR-0068,RST-0035,3,2023-03-01,36-45,American
USR-0090,RST-0042,5,2022-01-20,18-25,Indian
USR-0087,RST-0011,4,2023-04-08,36-45,Mexican
USR-0022,RST-0013,4,2023-09-21,56+,Italian
USR-0041,RST-0004,3,2025-09-03,36-45,Italian
USR-0024,RST-0036,2,2023-11-28,56+,Mexican
USR-0050,RST-0041,4,2025-09-08,56+,Italian
USR-0030,RST-0018,4,2024-09-13,26-35,Mexican
USR-0048,RST-0046,3,2025-12-18,36-45,American
USR-0008,RST-0026,,2024-02-02,18-25,Indian
USR-0010,RST-0029,5,2025-02-16,18-25,Asian
USR-0036,RST-0044,2,2024-10-12,56+,Indian
USR-0057,RST-0002,3,2023-06-13,36-45,Mexican
USR-0061,RST-0015,3,2023-12-15,36-45,Mexican
USR-0018,RST-0006,3,2023-09-02,36-45,Indian
USR-0004,RST-0013,4,2025-06-12,46-55,Indian
USR-0070,RST-0018,2,2024-07-14,18-25,American
USR-0026,RST-0015,3,2023-12-18,18-25,American
USR-0002,RST-0003,3,2024-08-31,36-45,Asian
USR-0012,RST-0033,3,2023-10-21,36-45,Mexican
USR-0075,RST-0021,3,2022-08-20,26-35,Italian
USR-0001,RST-0027,3,2023-09-10,18-25,Mexican
USR-0088,RST-0009,5,2025-04-09,56+,Asian
USR-0015,RST-0008,4,2023-07-10,18-25,Indian
USR-0028,RST-0042,5,2025-02-18,46-55,Indian
USR-0029,RST-0039,4,2023-04-21,36-45,Asian
USR-0004,RST-0031,5,2024-11-23,36-45,Mexican
USR-0072,RST-0033,4,2024-06-08,18-25,American
USR-0020,RST-0024,4,2022-12-16,46-55,Indian
USR-0050,RST-0024,4,2025-10-06,46-55,Italian
USR-0022,RST-0032,2,2023-02-17,46-55,American
USR-0030,RST-0043,5,2024-03-19,36-45,Asian
USR-0017,RST-0031,,2022-11-14,46-55,Italian
USR-0073,RST-0035,5,2022-05-30,18-25,Asian
USR-0060,RST-0036,5,2022-03-10,46-55,Italian
USR-0088,RST-0015,4,2025-12-19,36-45,American
USR-0092,RST-0004,4,2025-12-14,46-55,Italian
USR-0024,RST-0006,4,2022-09-02,18-25,Italian
USR-0038,RST-0017,5,2024-05-27,18-25,Indian
USR-0072,RST-0006,1,2025-08-06,56+,Indian
USR-0051,RST-0010,3,2024-03-08,18-25,Italian
USR-0077,RST-0020,3,2022-02-18,18-25,Indian
USR-0004,RST-0035,2,2024-10-07,56+,Indian
USR-0040,RST-0016,5,2025-07-30,56+,Mexican
USR-0083,RST-0022,3,2025-04-11,36-45,Indian
USR-0037,RST-0011,5,2025-12-13,18-25,Mexican
USR-0079,RST-0019,3,2025-07-03,56+,Asian
USR-0053,RST-0001,1,2023-07-01,26-35,Asian
USR-0075,RST-0018,5,2023-06-16,26-35,American
USR-0014,RST-0011,2,2024-08-22,56+,Asian
USR-0080,RST-0040,,2025-01-18,18-25,Asian
USR-0033,RST-0015,3,2025-01-21,46-55,Asian
USR-0018,RST-0006,4,2023-01-28,46-55,Italian
USR-0091,RST-0029,,2025-05-09,56+,Asian
USR-0020,RST-0036,4,2024-07-19,56+,Indian
USR-0013,RST-0009,4,2022-02-16,56+,American
USR-0027,RST-0030,3,2022-02-20,36-45,Italian
USR-0067,RST-0035,4,2023-08-03,26-35,Asian
USR-0019,RST-0044,4,2024-04-08,26-35,Asian
USR-0016,RST-0004,3,2025-10-17,56+,American
USR-0073,RST-0019,5,2023-01-27,46-55,Indian
USR-0051,RST-0006,3,2025-02-18,26-35,Mexican
USR-0020,RST-0024,4,2025-05-14,56+,Indian
USR-0091,RST-0043,3,2025-03-11,46-55,American
USR-0091,RST-0034,3,2024-04-25,46-55,American
USR-0091,RST-0019,,2022-03-01,26-35,Asian
USR-0047,RST-0030,3,2022-02-25,46-55,Asian
USR-0051,RST-0020,4,2024-04-17,26-35,Asian
USR-0022,RST-0038,2,2023-04-06,46-55,Indian
USR-0086,RST-0039,4,2023-11-24,26-35,Mexican
USR-0050,RST-0038,4,2023-08-10,36-45,Asian
USR-0088,RST-0007,4,2025-03-07,26-35,Mexican
USR-0008,RST-0013,4,2023-06-04,46-55,Asian
USR-0074,RST-0010,4,2022-02-19,26-35,Italian
USR-0011,RST-0045,2,2023-08-26,36-45,Italian
USR-0026,RST-0005,4,2024-01-17,46-55,Asian
USR-0017,RST-0033,2,2022-03-29,56+,American
USR-0069,RST-0003,4,2024-12-03,26-35,Indian
USR-0018,RST-0026,3,2025-02-15,46-55,Mexican
USR-0052,RST-0008,,2024-10-08,36-45,Mexican
USR-0003,RST-0018,5,2024-07-21,26-35,Asian
USR-0067,RST-0026,4,2022-11-10,46-55,Italian
USR-0015,RST-0028,4,2022-04-23,18-25,Mexican
USR-0043,RST-0014,4,2025-10-05,18-25,Italian
USR-0086,RST-0045,,2025-01-30,18-25,Asian
USR-0067,RST-0037,,2024-05-14,26-35,Indian
USR-0018,RST-0012,2,2022-12-30,26-35,Indian
USR-0057,RST-0046,5,2023-08-27,26-35,Italian
USR-0071,RST-0021,4,2022-04-12,26-35,Indian
USR-0014,RST-0033,4,2023-05-14,26-35,Indian
USR-0073,RST-0039,2,2024-09-08,56+,Indian
USR-0028,RST-0010,4,2023-05-07,18-25,Italian
USR-0007,RST-0038,5,2025-01-19,36-45,American
USR-0007,RST-0044,4,2022-03-12,18-25,Asian
USR-0047,RST-0044,3,2024-01-24,26-35,American
USR-0032,RST-0024,,2022-08-23,26-35,Mexican
USR-0007,RST-0028,4,2023-12-03,56+,Asian
USR-0093,RST-0002,5,2024-07-06,36-45,Indian
USR-0063,RST-0015,5,2024-10-21,18-25,Indian
USR-0011,RST-0006,5,2023-10-27,26-35,Indian
USR-0061,RST-0040,2,2022-02-26,36-45,Mexican
USR-0065,RST-0045,4,2025-09-23,56+,Mexican
USR-0055,RST-0026,3,2023-06-13,46-55,American
USR-0070,RST-0043,,2024-09-30,56+,Asian
USR-0063,RST-0026,5,2024-10-08,18-25,Asian
USR-0029,RST-0030,,2023-08-19,46-55,Indian
USR-0073,RST-0024,4,2022-05-25,18-25,Indian
USR-0003,RST-0038,5,2025-04-03,26-35,Italian
USR-0089,RST-0009,3,2025-11-16,46-55,Italian
USR-0034,RST-0004,5,2024-11-18,46-55,Mexican
USR-0018,RST-0014,3,2023-06-03,26-35,Italian
USR-0057,RST-0009,,2023-05-12,46-55,American
USR-0002,RST-0005,5,2024-08-07,26-35,American
USR-0096,RST-0036,4,2023-03-05,56+,Indian
USR-0049,RST-0020,4,2023-08-03,26-35,Asian
USR-0048,RST-0007,5,2022-11-18,56+,Asian
USR-0040,RST-0019,3,2023-07-01,36-45,Indian
USR-0017,RST-0005,4,2024-08-14,18-25,Mexican
USR-0015,RST-0036,4,2022-04-10,26-35,Mexican
USR-0036,RST-0019,5,2022-05-16,36-45,American
USR-0083,RST-0007,5,2023-02-01,46-55,American
USR-0082,RST-0045,3,2023-10-26,46-55,Asian
USR-0032,RST-0002,5,2023-01-30,46-55,Mexican
USR-0008,RST-0046,2,2022-12-17,18-25,Mexican
USR-0050,RST-0016,3,2022-04-12,46-55,Mexican
USR-0053,RST-0045,3,2025-10-13,26-35,Italian
USR-0020,RST-0002,3,2023-04-01,26-35,Asian
USR-0079,RST-0001,4,2024-09-17,18-25,American
USR-0042,RST-0014,5,2022-12-10,18-25,American
USR-0085,RST-0013,3,2023-05-04,36-45,Indian
USR-0005,RST-0038,3,2023-10-19,36-45,Italian
USR-0075,RST-0025,3,2022-11-06,26-35,Asian
USR-0023,RST-0038,4,2023-01-24,46-55,American
USR-0004,RST-0011,3,2023-05-10,46-55,Asian
USR-0072,RST-0027,4,2025-04-21,18-25,Asian
USR-0026,RST-0003,4,2025-07-11,18-25,Mexican
USR-0088,RST-0007,,2024-09-04,36-45,Asian
USR-0013,RST-0033,2,2023-12-03,18-25,Asian
USR-0083,RST-0037,3,2024-05-29,18-25,Indian
USR-0089,RST-0014,4,2023-12-24,36-45,Indian
USR-0056,RST-0023,5,2023-09-08,26-35,Indian
USR-0038,RST-0034,3,2025-02-26,56+,Indian
USR-0085,RST-0023,3,2025-12-18,56+,Italian
USR-0084,RST-0046,5,2023-09-10,36-45,American
USR-0068,RST-0027,4,2024-06-05,46-55,Asian
USR-0074,RST-0032,4,2022-08-08,18-25,Mexican
USR-0002,RST-0021,4,2024-05-07,26-35,Indian
USR-0061,RST-0033,4,2024-06-05,36-45,Mexican
USR-0054,RST-0009,3,2022-07-22,46-55,American
USR-0094,RST-0019,3,2022-11-12,46-55,American
USR-0080,RST-0022,4,2023-02-11,18-25,American
USR-0059,RST-0004,4,2022-01-12,18-25,Indian
USR-0025,RST-0044,2,2025-06-07,36-45,Indian
USR-0012,RST-0001,3,2022-10-09,18-25,Indian
USR-0012,RST-0020,4,2025-11-10,26-35,Indian
USR-0028,RST-0041,4,2025-05-10,26-35,American
USR-0014,RST-0046,3,2025-03-13,46-55,Indian
USR-0075,RST-0012,,2022-07-27,26-35,Asian
USR-0071,RST-0034,5,2025-06-19,46-55,Asian
USR-0050,RST-0012,4,2022-10-26,46-55,Mexican
USR-0024,RST-0030,2,2024-07-25,36-45,American
USR-0082,RST-0031,3,2024-05-10,36-45,American
USR-0029,RST-0024,2,2024-04-19,26-35,Asian
USR-0030,RST-0032,1,2022-09-10,36-45,Italian
USR-0006,RST-0020,2,2022-07-29,36-45,Indian
USR-0043,RST-0016,5,2023-05-29,56+,Indian
USR-0009,RST-0037,3,2025-06-09,26-35,Asian
USR-0066,RST-0015,4,2025-08-26,36-45,Asian
USR-0069,RST-0043,5,2023-12-31,56+,Italian
USR-0025,RST-0012,3,2024-06-15,56+,Italian
USR-0088,RST-0022,3,2022-04-01,46-55,Italian
USR-0062,RST-0004,4,2023-06-25,46-55,Italian
USR-0037,RST-0005,,2023-10-16,46-55,Mexican
USR-0053,RST-0035,3,2023-05-26,36-45,American
USR-0059,RST-0038,1,2022-12-24,18-25,Italian
USR-0095,RST-0036,2,2024-09-11,18-25,Mexican
USR-0063,RST-0017,5,2024-10-27,46-55,Italian
USR-0044,RST-0044,2,2024-11-06,36-45,Asian
USR-0032,RST-0021,5,2025-09-07,36-45,American
USR-0005,RST-0002,3,2025-01-27,56+,Italian
USR-0058,RST-0007,4,2022-04-18,26-35,Mexican
USR-0075,RST-0014,3,2025-11-28,26-35,Mexican
USR-0080,RST-0021,,2023-08-22,26-35,Italian
USR-0029,RST-0024,2,2025-10-08,46-55,American
USR-0025,RST-0024,3,2023-06-15,56+,Asian
USR-0027,RST-0018,5,2023-05-01,46-55,American
USR-0043,RST-0005,5,2022-12-12,56+,Asian
USR-0089,RST-0037,2,2024-11-01,18-25,Asian
USR-0020,RST-0012,2,2024-02-03,26-35,American
USR-0049,RST-0040,2,2022-05-30,26-35,Italian
USR-0056,RST-0014,5,2023-01-07,26-35,Asian
USR-0031,RST-0042,4,2023-04-01,46-55,Asian
USR-0072,RST-0019,3,2023-03-23,26-35,Indian
USR-0021,RST-0018,3,2022-06-09,26-35,Mexican
USR-0070,RST-0026,3,2025-04-04,36-45,Asian
USR-0036,RST-0014,3,2024-02-16,56+,Asian
USR-0030,RST-0024,3,2022-04-03,46-55,Asian
USR-0061,RST-0040,5,2025-07-21,36-45,American
USR-0058,RST-0033,4,2023-12-27,56+,Indian
USR-0060,RST-0026,5,2024-01-21,46-55,Asian
USR-0001,RST-0038,4,2022-01-13,36-45,Italian
USR-0031,RST-0037,4,2024-11-01,26-35,American
