UserId,ItemId,Rating,Timestamp,UserAgeGroup,ItemCategory
USR-0155,PRD-0058,5,2023-11-11,56+,Home
USR-0033,PRD-0043,,2024-02-13,46-55,Books
USR-0072,PRD-0036,3,2022-08-17,46-55,Electronics
USR-0077,PRD-0017,3,2022-10-23,26-35,Home
USR-0151,PRD-0031,4,2022-08-30,36-45,Books
USR-0064,PRD-0008,5,2025-04-30,46-55,Books
USR-0065,PRD-0042,,2024-08-17,36-45,Clothing
USR-0081,PRD-0011,2,2024-06-25,56+,Sports
USR-0133,PRD-0046,5,2025-08-29,26-35,Electronics
USR-0047,PRD-0003,2,2022-07-27,56+,Books
USR-0118,PRD-0049,5,2025-05-12,18-25,Electronics
USR-0056,PRD-0061,4,2024-03-27,46-55,Electronics
USR-0058,PRD-0035,5,2024-04-28,18-25,Home
USR-0049,PRD-0002,4,2024-05-19,56+,Books
USR-0018,PRD-0044,3,2024-01-06,46-55,Sports
USR-0001,PRD-0009,3,2025-09-29,26-35,Electronics
USR-0071,PRD-0037,5,2024-05-26,26-35,Electronics
USR-0097,PRD-0024,3,2025-09-20,18-25,Books
USR-0075,PRD-0004,4,2025-09-26,46-55,Home
USR-0112,PRD-0023,3,2023-08-19,36-45,Sports
USR-0139,PRD-0021,4,2023-12-19,26-35,Home
USR-0125,PRD-0032,3,2025-11-30,26-35,Electronics
USR-0128,PRD-0030,3,2022-09-26,18-25,Books
USR-0063,PRD-0004,4,2024-04-12,46-55,Books
USR-0127,PRD-0035,2,2022-04-08,46-55,Electronics
USR-0008,PRD-0040,3,2022-06-06,46-55,Books
USR-0031,PRD-0049,,2025-08-26,26-35,Clothing
USR-0063,PRD-0009,,2022-01-06,46-55,Sports
USR-0022,PRD-0008,4,2024-11-08,26-35,Sports
USR-0021,PRD-0002,2,2025-05-22,26-35,Sports
USR-0059,PRD-0036,3,2023-01-08,26-35,Electronics
USR-0096,PRD-0012,,2022-08-03,36-45,Sports
USR-0070,PRD-0006,4,2022-01-17,56+,Home
USR-0104,PRD-0017,2,2022-02-13,56+,Books
USR-0066,PRD-0021,2,2023-05-15,18-25,Books
USR-0011,PRD-0048,4,2024-03-19,36-45,Clothing
USR-0071,PRD-0043,3,2024-01-09,26-35,Books
USR-0143,PRD-0058,3,2022-06-02,56+,Books
USR-0109,PRD-0053,3,2023-02-10,36-45,Electronics
USR-0004,PRD-0035,,2025-09-29,46-55,Clothing
USR-0163,PRD-0041,5,2022-03-20,18-25,Books
USR-0120,PRD-0020,2,2023-11-05,46-55,Books
USR-0013,PRD-0048,4,2023-10-09,18-25,Clothing
USR-0083,PRD-0023,,2025-11-28,56+,Home
USR-0036,PRD-0018,4,2022-02-01,18-25,Books
USR-0150,PRD-0039,3,2023-12-23,18-25,Books
USR-0087,PRD-0048,4,2024-07-21,36-45,Sports
USR-0175,PRD-0055,5,2024-02-06,26-35,Clothing
USR-0091,PRD-0011,4,2022-01-15,46-55,Home
USR-0189,PRD-0030,3,2024-09-30,26-35,Books
USR-0179,PRD-0024,3,2025-02-07,36-45,Electronics
USR-0030,PRD-0003,1,2024-11-24,46-55,Electronics
USR-0097,PRD-0028,4,2023-07-08,46-55,Clothing
USR-0023,PRD-0021,4,2025-12-13,18-25,Clothing
USR-0157,PRD-0039,4,2025-06-19,56+,Books
USR-0157,PRD-0015,4,2025-11-15,46-55,Sports
USR-0001,PRD-0045,4,2022-04-17,56+,Home
USR-0161,PRD-0019,3,2023-05-07,26-35,Home
USR-0102,PRD-0026,4,2025-02-11,46-55,Books
USR-0137,PRD-0005,2,2022-01-13,56+,Electronics
USR-0104,PRD-0023,4,2024-11-10,56+,Electronics
USR-0030,PRD-0059,4,2024-10-01,56+,Electronics
USR-0023,PRD-0019,3,2024-01-21,56+,Home
USR-0152,PRD-0055,4,2023-05-11,46-55,Electronics
USR-0043,PRD-0045,,2024-07-12,36-45,Books
USR-0111,PRD-0033,4,2025-05-20,36-45,Home
USR-0071,PRD-0050,3,2023-03-25,56+,Books
USR-0174,PRD-0020,3,2024-01-22,46-55,Sports
USR-0173,PRD-0054,3,2022-07-06,36-45,Clothing
USR-0100,PRD-0018,5,2024-11-25,26-35,Books
USR-0065,PRD-0056,4,2025-08-26,26-35,Books
USR-0102,PRD-0049,5,2024-05-12,18-25,Sports
USR-0145,PRD-0043,5,2022-08-01,56+,Sports
USR-0081,PRD-0052,3,2022-08-17,46-55,Clothing
USR-0155,PRD-0046,,2023-10-26,26-35,Home
USR-0074,PRD-0024,2,2024-02-10,26-35,Clothing
USR-0111,PRD-0030,3,2022-01-22,56+,Clothing
USR-0009,PRD-0045,3,2024-04-16,36-45,Sports
USR-0054,PRD-0042,4,2023-07-22,18-25,Books
USR-0004,PRD-0027,3,2024-07-05,18-25,Home
USR-0117,PRD-0028,2,2025-06-21,56+,Clothing
USR-0004,PRD-0023,4,2025-08-30,26-35,Books
USR-0094,PRD-0040,4,2025-05-24,36-45,Home
USR-0101,PRD-0049,5,2024-06-17,26-35,Sports
USR-0013,PRD-0006,3,2024-12-25,36-45,Sports
USR-0169,PRD-0025,2,2025-12-02,18-25,Books
USR-0065,PRD-0040,2,2025-09-19,26-35,Books
USR-0007,PRD-0054,4,2023-02-25,56+,Clothing
USR-0095,PRD-0052,2,2025-02-06,46-55,Home
USR-0071,PRD-0007,5,2025-09-25,26-35,Sports
USR-0156,PRD-0024,4,2025-07-30,18-25,Electronics
USR-0025,PRD-0008,3,2023-11-22,56+,Sports
USR-0044,PRD-0020,,2023-04-09,36-45,Clothing
USR-0045,PRD-0044,4,2022-04-15,56+,Books
USR-0152,PRD-0031,3,2022-05-08,56+,Books
USR-0075,PRD-0034,4,2023-07-06,46-55,Home
USR-0158,PRD-0059,3,2022-12-13,56+,Home
USR-0051,PRD-0011,3,2022-08-27,56+,Electronics
USR-0114,PRD-0051,4,2024-01-01,46-55,Clothing
USR-0177,PRD-0003,3,2023-07-13,46-55,Sports
USR-0142,PRD-0010,4,2024-10-16,36-45,Home
USR-0077,PRD-0046,4,2023-01-18,46-55,Electronics
USR-0102,PRD-0028,3,2022-10-24,46-55,Electronics
USR-0016,PRD-0011,4,2024-08-28,26-35,Home
USR-0044,PRD-0029,3,2024-03-28,26-35,Sports
USR-0004,PRD-0003,4,2023-02-27,18-25,Clothing
USR-0076,PRD-0039,5,2024-12-05,26-35,Electronics
USR-0104,PRD-0037,2,2024-09-21,36-45,Books
USR-0149,PRD-0062,5,2024-06-15,36-45,Home
USR-0021,PRD-0015,3,2023-12-28,18-25,Sports
USR-0139,PRD-0006,2,2024-07-08,56+,Clothing
USR-0006,PRD-0006,4,2024-04-06,46-55,Electronics
USR-0135,PRD-0054,5,2022-10-12,46-55,Clothing
USR-0090,PRD-0016,5,2025-10-17,46-55,Electronics
USR-0119,PRD-0005,2,2022-07-07,56+,Home
USR-0007,PRD-0042,,2025-01-07,36-45,Books
USR-0017,PRD-0010,4,2022-09-29,18-25,Sports
USR-0159,PRD-0007,3,2024-10-13,18-25,Home
USR-0157,PRD-0058,4,2022-05-28,56+,Clothing
USR-0089,PRD-0036,4,2025-10-01,26-35,Home
USR-0103,PRD-0006,,2023-10-25,56+,Clothing
USR-0146,PRD-0019,5,2022-03-09,36-45,Home
USR-0160,PRD-0003,3,2023-06-18,26-35,Electronics
USR-0075,PRD-0028,5,2022-11-30,46-55,Clothing
USR-0114,PRD-0034,3,2022-10-01,26-35,Clothing
USR-0123,PRD-0030,2,2025-02-20,46-55,Electronics
USR-0160,PRD-0052,2,2024-04-05,26-35,Electronics
USR-0092,PRD-0014,5,2023-09-23,46-55,Electronics
USR-0122,PRD-0026,4,2022-10-12,56+,Books
USR-0049,PRD-0045,5,2024-01-15,46-55,Books
USR-0042,PRD-0015,2,2024-11-12,56+,Clothing
USR-0032,PRD-0031,4,2024-12-28,26-35,Clothing
USR-0038,PRD-0035,4,2022-10-13,26-35,Clothing
USR-0106,PRD-0055,2,2022-07-07,26-35,Sports
USR-0182,PRD-0042,4,2023-01-01,36-45,Books
USR-0083,PRD-0013,3,2025-03-15,26-35,Sports
USR-0183,PRD-0053,5,2022-01-10,36-45,Books
USR-0154,PRD-0062,4,2022-06-20,26-35,Electronics
USR-0049,PRD-0055,3,2024-10-12,56+,Books
USR-0134,PRD-0038,3,2025-10-03,36-45,Home
USR-0111,PRD-0055,1,2022-01-21,26-35,Books
USR-0085,PRD-0007,3,2025-12-30,18-25,Home
USR-0074,PRD-0019,,2024-11-03,36-45,Clothing
USR-0013,PRD-0030,3,2025-05-06,56+,Clothing
USR-0176,PRD-0023,2,2023-12-20,46-55,Home
USR-0053,PRD-0052,3,2024-01-25,46-55,Electronics
USR-0177,PRD-0058,4,2025-09-12,26-35,Home
USR-0130,PRD-0001,3,2022-01-12,46-55,Electronics
USR-0121,PRD-0009,3,2022-03-23,36-45,Sports
USR-0148,PRD-0060,4,2022-04-30,26-35,Home
USR-0081,PRD-0052,3,2025-01-03,18-25,Home
USR-0017,PRD-0044,4,2023-05-19,36-45,Sports
USR-0077,PRD-0060,3,2022-02-23,46-55,Sports
USR-0137,PRD-0048,3,2022-09-03,18-25,Clothing
USR-0182,PRD-0049,3,2024-07-08,56+,Clothing
USR-0104,PRD-0017,4,2022-06-05,56+,Books
USR-0148,PRD-0047,4,2022-11-24,56+,Home
USR-0087,PRD-0040,3,2024-11-02,46-55,Clothing
USR-0129,PRD-0027,3,2023-08-15,36-45,Clothing
USR-0044,PRD-0035,4,2022-12-04,26-35,Sports
USR-0006,PRD-0027,4,2024-10-26,56+,Clothing
USR-0081,PRD-0044,5,2024-09-25,56+,Home
USR-0082,PRD-0020,5,2025-04-27,36-45,Clothing
USR-0011,PRD-0042,3,2022-03-25,26-35,Electronics
USR-0179,PRD-0017,5,2025-08-26,46-55,Electronics
USR-0098,PRD-0034,4,2025-03-13,56+,Sports
USR-0125,PRD-0039,4,2022-03-23,26-35,Electronics
USR-0116,PRD-0049,5,2022-03-19,36-45,Books
USR-0169,PRD-0046,3,2025-08-26,18-25,Sports
USR-0025,PRD-0054,4,2024-01-20,26-35,Clothing
USR-0117,PRD-0036,4,2022-09-30,36-45,Home
USR-0010,PRD-0007,5,2022-01-11,26-35,Electronics
USR-0112,PRD-0012,3,2023-01-04,56+,Clothing
USR-0052,PRD-0033,,2025-08-02,56+,Books
USR-0083,PRD-0056,,2025-01-24,46-55,Home
USR-0125,PRD-0004,2,2022-07-08,46-55,Home
USR-0043,PRD-0043,,2023-01-07,56+,Sports
USR-0053,PRD-0024,2,2022-09-29,36-45,Home
USR-0005,PRD-0025,4,2024-03-16,26-35,Clothing
USR-0125,PRD-0009,3,2024-10-26,36-45,Electronics
USR-0121,PRD-0022,3,2022-04-02,46-55,Sports
USR-0185,PRD-0009,4,2023-01-07,36-45,Sports
USR-0006,PRD-0035,3,2023-04-04,36-45,Home
USR-0184,PRD-0003,4,2025-04-25,26-35,Electronics
USR-0049,PRD-0031,3,2022-05-06,46-55,Sports
USR-0016,PRD-0008,3,2022-01-25,46-55,Books
USR-0007,PRD-0010,5,2024-01-01,46-55,Electronics
USR-0092,PRD-0019,5,2022-11-28,18-25,Sports
USR-0021,PRD-0054,5,2023-09-10,56+,Books
USR-0142,PRD-0053,3,2023-02-16,18-25,Books
USR-0083,PRD-0034,5,2025-04-18,56+,Electronics
USR-0154,PRD-0038,2,2023-09-02,36-45,Electronics
USR-0162,PRD-0052,4,2025-08-12,46-55,Sports
USR-0185,PRD-0013,2,2025-10-30,56+,Home
USR-0099,PRD-0057,3,2024-05-26,56+,Clothing
USR-0167,PRD-0017,3,2024-06-17,18-25,Books
USR-0014,PRD-0009,4,2024-05-28,18-25,Clothing
USR-0179,PRD-0043,4,2025-11-12,46-55,Home
USR-0109,PRD-0051,,2024-04-11,26-35,Books
USR-0026,PRD-0012,3,2025-05-01,26-35,Home
USR-0179,PRD-0023,4,2025-02-06,46-55,Books
USR-0102,PRD-0050,,2024-06-29,46-55,Home
USR-0009,PRD-0013,5,2025-05-25,36-45,Home
USR-0136,PRD-0040,3,2024-06-20,26-35,Clothing
USR-0089,PRD-0062,1,2022-03-11,36-45,Books
USR-0190,PRD-0058,4,2024-10-21,36-45,Sports
USR-0128,PRD-0014,5,2024-01-12,56+,Sports
USR-0124,PRD-0026,4,2023-04-12,36-45,Home
USR-0052,PRD-0013,3,2024-02-22,46-55,Books
USR-0188,PRD-0051,4,2023-05-06,36-45,Sports
USR-0096,PRD-0007,,2025-09-02,46-55,Electronics
USR-0014,PRD-0022,5,2023-06-27,36-45,Home
USR-0109,PRD-0017,5,2025-09-05,56+,Books
USR-0119,PRD-0038,3,2022-12-04,18-25,Electronics
USR-0144,PRD-0006,3,2023-03-24,46-55,Sports
USR-0187,PRD-0015,4,2024-02-27,46-55,Clothing
USR-0068,PRD-0051,4,2024-12-07,56+,Clothing
USR-0016,PRD-0060,2,2023-07-01,18-25,Books
USR-0068,PRD-0017,3,2022-04-04,46-55,Sports
USR-0054,PRD-0027,3,2025-03-07,18-25,Clothing
USR-0165,PRD-0001,5,2022-02-11,46-55,Books
USR-0006,PRD-0004,3,2025-09-15,36-45,Books
USR-0087,PRD-0047,,2022-08-10,56+,Home
USR-0094,PRD-0041,4,2025-01-03,18-25,Books
USR-0097,PRD-0032,4,2023-12-28,36-45,Electronics
USR-0043,PRD-0057,3,2024-11-11,36-45,Books
USR-0161,PRD-0003,4,2024-05-06,36-45,Clothing
USR-0096,PRD-0031,2,2025-07-13,46-55,Electronics
USR-0151,PRD-0030,3,2023-10-03,46-55,Sports
USR-0149,PRD-0022,2,2025-07-07,26-35,Clothing
USR-0003,PRD-0030,3,2022-06-04,46-55,Clothing
USR-0050,PRD-0007,3,2023-03-22,56+,Home
USR-0166,PRD-0023,4,2024-10-27,26-35,Clothing
USR-0133,PRD-0004,,2022-07-29,56+,Home
USR-0151,PRD-0018,3,2025-07-21,56+,Electronics
USR-0141,PRD-0021,3,2024-04-02,36-45,Sports
USR-0058,PRD-0031,2,2024-03-26,46-55,Books
USR-0156,PRD-0021,4,2022-12-28,18-25,Sports
USR-0020,PRD-0049,5,2023-05-16,18-25,Books
USR-0131,PRD-0027,4,2025-12-07,46-55,Electronics
USR-0056,PRD-0010,5,2025-03-16,46-55,Electronics
USR-0137,PRD-0024,5,2022-02-27,26-35,Home
USR-0001,PRD-0010,3,2025-07-31,26-35,Clothing
USR-0129,PRD-0017,,2025-12-03,36-45,Books
USR-0126,PRD-0062,4,2025-02-15,26-35,Sports
USR-0146,PRD-0007,3,2024-09-04,46-55,Electronics
USR-0052,PRD-0062,5,2022-03-15,46-55,Home
USR-0058,PRD-0036,4,2024-04-02,26-35,Home
USR-0051,PRD-0044,3,2022-09-12,36-45,Sports
USR-0015,PRD-0062,3,2024-03-04,26-35,Books
USR-0028,PRD-0009,4,2023-07-21,36-45,Books
USR-0023,PRD-0046,,2025-03-04,56+,Books
USR-0065,PRD-0030,4,2022-04-18,18-25,Books
USR-0112,PRD-0051,2,2024-10-07,36-45,Books
USR-0073,PRD-0046,5,2022-06-08,36-45,Books
USR-0119,PRD-0041,3,2024-01-16,26-35,Home
USR-0168,PRD-0046,3,2023-11-28,36-45,Home
USR-0060,PRD-0031,4,2022-07-06,46-55,Electronics
USR-0085,PRD-0004,2,2025-09-10,56+,Books
USR-0179,PRD-0044,5,2022-11-21,46-55,Books
USR-0118,PRD-0046,3,2023-05-24,36-45,Electronics
USR-0136,PRD-0003,4,2024-02-09,46-55,Books
USR-0064,PRD-0028,4,2024-07-30,46-55,Clothing
USR-0188,PRD-0047,5,2022-01-28,36-45,Electronics
USR-0166,PRD-0058,,2024-05-06,46-55,Electronics
USR-0122,PRD-0051,4,2025-06-11,18-25,Sports
USR-0077,PRD-0036,3,2023-08-02,56+,Clothing
USR-0062,PRD-0058,4,2025-09-30,36-45,Home
USR-0175,PRD-0036,5,2022-09-20,56+,Electronics
USR-0140,PRD-0036,3,2024-04-02,26-35,Electronics
USR-0104,PRD-0007,3,2025-03-19,46-55,Electronics
USR-0093,PRD-0034,5,2025-09-05,26-35,Clothing
USR-0165,PRD-0047,3,2024-10-27,46-55,Clothing
USR-0038,PRD-0059,2,2025-05-19,26-35,Books
USR-0040,PRD-0052,,2023-06-28,26-35,Books
USR-0100,PRD-0016,4,2024-01-15,46-55,Sports
USR-0163,PRD-0058,2,2023-11-17,36-45,Clothing
USR-0185,PRD-0034,4,2024-10-14,56+,Electronics
USR-0168,PRD-0056,,2022-03-14,46-55,Sports
USR-0076,PRD-0001,5,2022-12-10,26-35,Sports
USR-0054,PRD-0060,,2025-12-05,36-45,Sports
USR-0152,PRD-0053,4,2022-02-09,36-45,Electronics
USR-0001,PRD-0044,3,2024-07-14,56+,Books
USR-0072,PRD-0036,4,2023-12-28,26-35,Electronics
USR-0138,PRD-0043,4,2024-07-24,56+,Clothing
USR-0132,PRD-0047,3,2023-12-23,18-25,Electronics
USR-0064,PRD-0006,2,2023-09-28,46-55,Clothing
USR-0067,PRD-0022,5,2023-05-01,18-25,Home
USR-0039,PRD-0019,3,2022-12-09,26-35,Home
USR-0131,PRD-0058,3,2024-09-01,46-55,Clothing
USR-0164,PRD-0043,3,2023-12-20,36-45,Sports
USR-0086,PRD-0056,,2023-04-26,56+,Books
USR-0008,PRD-0043,,2024-06-30,18-25,Clothing
USR-0085,PRD-0028,,2022-01-30,46-55,Electronics
USR-0093,PRD-0020,5,2025-03-20,56+,Clothing
USR-0057,PRD-0055,,2024-02-10,46-55,Clothing
USR-0047,PRD-0059,1,2025-06-02,56+,Home
USR-0044,PRD-0042,1,2024-10-03,46-55,Electronics
USR-0108,PRD-0037,2,2023-06-14,26-35,Home
USR-0186,PRD-0033,3,2024-10-11,18-25,Sports
USR-0099,PRD-0034,3,2025-10-30,18-25,Home
USR-0070,PRD-0038,4,2024-10-17,46-55,Clothing
USR-0152,PRD-0017,4,2025-09-05,18-25,Home
USR-0146,PRD-0012,4,2023-12-30,56+,Books
USR-0080,PRD-0048,4,2025-10-09,36-45,Books
USR-0134,PRD-0012,3,2025-09-18,18-25,Electronics
USR-0048,PRD-0059,3,2022-12-09,18-25,Clothing
USR-0124,PRD-0009,4,2024-09-14,26-35,Sports
USR-0108,PRD-0017,3,2023-03-04,46-55,Books
USR-0177,PRD-0006,3,2025-02-08,36-45,Books
USR-0165,PRD-0054,3,2023-08-18,46-55,Home
USR-0046,PRD-0012,,2022-11-23,36-45,Sports
USR-0191,PRD-0054,2,2023-12-24,56+,Clothing
USR-0097,PRD-0039,5,2025-04-24,36-45,Clothing
USR-0034,PRD-0002,2,2025-02-14,36-45,Sports
USR-0038,PRD-0053,,2024-08-27,36-45,Books
USR-0182,PRD-0061,4,2023-07-23,46-55,Electronics
USR-0039,PRD-0028,4,2023-02-20,56+,Books
USR-0031,PRD-0057,5,2024-09-28,56+,Clothing
USR-0168,PRD-0004,5,2023-10-19,18-25,Home
USR-0049,PRD-0020,4,2024-05-04,46-55,Clothing
USR-0071,PRD-0041,3,2025-05-09,56+,Home
USR-0118,PRD-0031,5,2024-04-11,46-55,Books
USR-0116,PRD-0060,,2023-06-18,46-55,Sports
USR-0078,PRD-0013,3,2024-02-06,18-25,Books
USR-0026,PRD-0039,4,2025-05-11,36-45,Home
USR-0050,PRD-0031,4,2023-10-11,26-35,Electronics
USR-0122,PRD-0033,,2022-08-09,46-55,Electronics
USR-0148,PRD-0059,4,2022-05-02,46-55,Electronics
USR-0061,PRD-0049,,2025-03-21,56+,Sports
USR-0087,PRD-0060,,2024-05-23,56+,Clothing
USR-0093,PRD-0011,4,2022-04-19,26-35,Home
USR-0120,PRD-0014,5,2024-01-11,18-25,Sports
USR-0039,PRD-0034,4,2024-05-28,26-35,Books
USR-0130,PRD-0058,5,2023-05-07,26-35,Electronics
USR-0155,PRD-0007,3,2022-09-28,46-55,Electronics
USR-0116,PRD-0041,3,2025-12-10,18-25,Books
USR-0053,PRD-0022,,2025-08-13,56+,Home
USR-0178,PRD-0037,3,2024-02-13,56+,Books
USR-0065,PRD-0012,4,2022-08-11,46-55,Electronics
USR-0062,PRD-0024,,2022-04-02,26-35,Books
USR-0030,PRD-0012,5,2025-04-07,18-25,Sports
USR-0092,PRD-0005,3,2025-06-24,56+,Home
USR-0015,PRD-0042,5,2025-01-12,46-55,Books
USR-0172,PRD-0032,4,2025-06-02,56+,Books
USR-0182,PRD-0054,5,2023-01-05,26-35,Home
USR-0039,PRD-0035,3,2022-10-02,18-25,Electronics
USR-0059,PRD-0051,1,2025-11-30,18-25,Electronics
USR-0118,PRD-0053,5,2023-07-18,26-35,Electronics
USR-0132,PRD-0038,,2023-07-23,46-55,Home
USR-0009,PRD-0039,4,2022-08-04,26-35,Electronics
USR-0131,PRD-0024,4,2024-12-10,56+,Sports
USR-0115,PRD-0045,3,2023-02-26,26-35,Home
USR-0017,PRD-0045,4,2023-06-17,56+,Clothing
USR-0051,PRD-0042,4,2022-09-02,46-55,Electronics
USR-0072,PRD-0013,3,2025-12-05,36-45,Home
USR-0136,PRD-0034,2,2022-07-27,18-25,Books
USR-0174,PRD-0024,4,2023-12-03,18-25,Electronics
USR-0138,PRD-0014,,2025-07-31,18-25,Books
USR-0151,PRD-0037,3,2022-05-14,46-55,Home
USR-0173,PRD-0003,5,2025-12-21,56+,Home
USR-0072,PRD-0032,5,2024-12-30,36-45,Home
USR-0030,PRD-0023,5,2024-07-24,36-45,Clothing
USR-0117,PRD-0057,4,2022-02-11,56+,Sports
USR-0049,PRD-0057,4,2025-04-04,36-45,Books
USR-0173,PRD-0027,3,2024-06-30,26-35,Electronics
USR-0053,PRD-0029,4,2024-08-11,26-35,Home
USR-0007,PRD-0061,3,2024-08-15,36-45,Clothing
USR-0118,PRD-0030,3,2023-08-30,26-35,Electronics
USR-0148,PRD-0030,3,2023-07-31,18-25,Books
USR-0146,PRD-0059,2,2023-01-31,26-35,Home
USR-0119,PRD-0011,2,2024-07-07,26-35,Sports
USR-0065,PRD-0020,4,2023-08-02,18-25,Books
USR-0002,PRD-0049,5,2024-12-22,26-35,Books
USR-0017,PRD-0029,3,2025-03-15,36-45,Clothing
USR-0117,PRD-0011,2,2025-08-11,46-55,Electronics
USR-0063,PRD-0006,4,2025-08-18,36-45,Books
USR-0127,PRD-0017,2,2023-04-05,56+,Home
USR-0073,PRD-0007,3,2025-04-17,36-45,Electronics
USR-0026,PRD-0022,,2025-02-10,36-45,Home
USR-0173,PRD-0013,,2023-11-16,36-45,Clothing
